ID,center_x,center_y,jinkou
108,1364.5,1345.0,5
109,1361.0,1344.5,9
110,1361.5,1344.5,6
111,1364.0,1344.0,1
112,1364.5,1344.0,72
113,1362.5,1343.5,21
114,1363.5,1343.5,3
115,1363.0,1343.0,45
116,1363.5,1343.0,288
117,1364.0,1343.5,27
118,1364.5,1343.5,439
119,1364.0,1343.0,397
120,1364.5,1343.0,754
121,1365.0,1343.5,65
122,1365.0,1343.0,276
123,1363.0,1342.5,104
124,1363.5,1342.5,70
125,1363.0,1342.0,18
126,1363.5,1342.0,3
127,1364.0,1342.5,65
128,1364.5,1342.5,276
129,1364.0,1342.0,130
130,1364.5,1342.0,351
131,1365.0,1342.5,256
132,1365.0,1342.0,438
133,1365.5,1342.0,123
134,1360.5,1341.0,4
135,1363.5,1341.5,63
136,1363.5,1341.0,49
137,1364.0,1341.5,91
138,1364.5,1341.5,670
139,1364.0,1341.0,44
140,1364.5,1341.0,366
141,1365.0,1341.5,162
142,1365.5,1341.5,87
143,1365.0,1341.0,23
144,1365.5,1341.0,75
145,1360.5,1340.5,26
146,1360.0,1340.0,10
147,1360.5,1340.0,31
148,1361.0,1340.5,3
149,1363.5,1340.5,18
150,1363.5,1340.0,78
151,1364.0,1340.5,91
152,1364.5,1340.5,27
153,1364.0,1340.0,14
154,1365.0,1340.5,71
155,1365.5,1340.5,97
156,1365.0,1340.0,63
157,1365.5,1340.0,95
158,1366.0,1340.5,44
159,1366.0,1340.0,7
160,1387.5,1349.5,4
161,1388.0,1349.5,286
162,1388.5,1349.5,446
163,1388.0,1349.0,103
164,1388.5,1349.0,192
165,1389.0,1349.5,22
166,1389.0,1349.0,8
167,1388.0,1348.5,306
168,1388.5,1348.5,150
169,1388.0,1348.0,97
170,1388.5,1348.0,98
171,1389.0,1348.5,11
172,1389.5,1348.0,3
173,1388.0,1347.5,46
174,1388.5,1347.5,26
175,1388.0,1347.0,32
176,1388.5,1347.0,124
177,1389.0,1347.5,38
178,1389.5,1347.5,15
179,1389.0,1347.0,186
180,1389.5,1347.0,44
181,1388.0,1346.5,82
182,1388.5,1346.5,53
183,1388.0,1346.0,75
184,1388.5,1346.0,17
185,1389.0,1346.5,75
186,1389.5,1346.5,104
187,1389.0,1346.0,155
188,1389.5,1346.0,114
189,1388.0,1345.5,26
190,1388.5,1345.5,32
191,1388.0,1345.0,1
192,1388.5,1345.0,36
193,1389.0,1345.5,33
194,1389.5,1345.5,60
195,1389.0,1345.0,9
196,1389.5,1345.0,56
197,1388.5,1344.5,24
198,1389.0,1344.5,66
199,1389.5,1344.5,21
200,1394.5,1348.0,3
201,1390.0,1347.5,11
202,1390.0,1347.0,81
203,1391.5,1347.5,10
204,1391.5,1347.0,8
205,1392.0,1347.5,4
206,1392.5,1347.5,12
207,1392.0,1347.0,1
208,1392.5,1347.0,12
209,1393.0,1347.0,1
210,1394.5,1347.5,2
211,1394.0,1347.0,7
212,1390.0,1346.5,48
213,1390.5,1346.5,6
214,1390.0,1346.0,150
215,1390.5,1346.0,82
216,1391.5,1346.5,23
217,1391.0,1346.0,17
218,1391.5,1346.0,3
219,1392.0,1346.5,33
220,1392.5,1346.5,4
221,1392.5,1346.0,6
222,1393.5,1346.5,60
223,1393.0,1346.0,113
224,1393.5,1346.0,31
225,1394.0,1346.5,3
226,1390.0,1345.5,63
227,1390.5,1345.5,33
228,1390.0,1345.0,18
229,1391.0,1345.5,134
230,1391.5,1345.5,8
231,1391.0,1345.0,98
232,1391.5,1345.0,10
233,1392.5,1345.5,32
234,1393.0,1345.5,48
235,1360.5,1339.5,6
236,1361.0,1339.5,4
237,1364.5,1339.5,12
238,1365.0,1339.5,76
239,1365.5,1339.5,36
240,1365.0,1339.0,53
241,1365.5,1339.0,133
242,1366.0,1339.5,1
243,1366.0,1339.0,28
244,1365.0,1338.5,31
245,1365.5,1338.5,224
246,1365.0,1338.0,10
247,1365.5,1338.0,124
248,1366.0,1338.5,7
249,1366.0,1338.0,73
250,1364.5,1337.5,2
251,1365.5,1337.5,18
252,1365.5,1337.0,58
253,1366.0,1337.5,2
254,1366.5,1337.5,2
255,1366.0,1337.0,29
256,1366.5,1337.0,12
257,1367.0,1337.0,5
258,1365.0,1336.5,35
259,1365.5,1336.5,115
260,1365.0,1336.0,21
261,1365.5,1336.0,2
262,1366.0,1336.5,47
263,1366.5,1336.5,65
264,1366.5,1336.0,13
265,1367.0,1336.5,264
266,1367.5,1336.5,16
267,1367.0,1336.0,90
268,1367.5,1336.0,62
269,1363.5,1335.0,1
270,1366.0,1335.5,12
271,1366.5,1335.5,61
272,1366.0,1335.0,5
273,1366.5,1335.0,89
274,1367.0,1335.5,28
275,1367.5,1335.5,124
276,1367.5,1335.0,273
277,1368.0,1335.5,196
278,1368.0,1335.0,539
279,1368.5,1335.0,131
280,1369.0,1335.0,57
281,1363.5,1334.5,20
282,1363.0,1334.0,8
283,1363.5,1334.0,4
284,1367.5,1334.5,103
285,1367.5,1334.0,166
286,1368.0,1334.5,697
287,1368.5,1334.5,439
288,1368.0,1334.0,326
289,1368.5,1334.0,178
290,1369.0,1334.5,362
291,1369.5,1334.5,22
292,1369.0,1334.0,408
293,1369.5,1334.0,103
294,1362.5,1333.5,4
295,1363.0,1333.5,5
296,1363.0,1333.0,8
297,1366.5,1333.0,54
298,1367.5,1333.5,197
299,1367.0,1333.0,87
300,1367.5,1333.0,188
301,1368.0,1333.5,282
302,1368.5,1333.5,197
303,1368.0,1333.0,154
304,1368.5,1333.0,126
305,1369.0,1333.5,295
306,1369.5,1333.5,137
307,1369.0,1333.0,160
308,1369.5,1333.0,160
309,1361.5,1332.0,7
310,1362.0,1332.5,37
311,1362.5,1332.5,1
312,1362.0,1332.0,13
313,1363.0,1332.5,10
314,1366.5,1332.5,215
315,1366.5,1332.0,123
316,1367.0,1332.5,163
317,1367.5,1332.5,175
318,1367.0,1332.0,65
319,1367.5,1332.0,156
320,1368.0,1332.5,151
321,1368.5,1332.5,224
322,1368.0,1332.0,259
323,1368.5,1332.0,253
324,1369.0,1332.5,164
325,1369.5,1332.5,79
326,1369.0,1332.0,265
327,1369.5,1332.0,88
328,1362.0,1331.5,12
329,1362.0,1331.0,9
330,1363.0,1331.5,1
331,1366.5,1331.5,62
332,1366.5,1331.0,5
333,1367.0,1331.5,2
334,1367.5,1331.0,6
335,1368.0,1331.5,157
336,1368.5,1331.5,230
337,1368.0,1331.0,84
338,1368.5,1331.0,212
339,1369.0,1331.5,161
340,1369.5,1331.5,126
341,1369.0,1331.0,209
342,1369.5,1331.0,41
343,1366.5,1330.0,11
344,1367.0,1330.5,34
345,1367.5,1330.5,18
346,1367.0,1330.0,12
347,1367.5,1330.0,71
348,1368.0,1330.5,73
349,1368.5,1330.5,230
350,1368.0,1330.0,93
351,1368.5,1330.0,179
352,1369.0,1330.5,114
353,1369.5,1330.5,83
354,1369.5,1330.0,36
355,1370.0,1334.0,17
356,1370.0,1333.5,6
357,1370.0,1333.0,213
358,1370.5,1333.0,60
359,1370.0,1332.5,183
360,1370.5,1332.5,216
361,1370.0,1332.0,93
362,1370.5,1332.0,44
363,1371.0,1332.5,4
364,1370.0,1331.5,179
365,1370.5,1331.5,22
366,1370.0,1331.0,74
367,1370.5,1331.0,641
368,1371.0,1331.0,34
369,1370.0,1330.5,237
370,1370.5,1330.5,355
371,1370.0,1330.0,141
372,1370.5,1330.0,151
373,1371.0,1330.5,34
374,1426.5,1331.0,10
375,1427.5,1331.5,6
376,1427.0,1331.0,152
377,1427.5,1331.0,141
378,1428.0,1331.0,31
379,1428.5,1331.0,7
380,1429.0,1331.0,1
381,1429.5,1331.0,331
382,1425.5,1330.0,63
383,1426.5,1330.5,1
384,1426.0,1330.0,44
385,1427.0,1330.5,47
386,1427.5,1330.5,162
387,1428.0,1330.5,91
388,1428.5,1330.5,93
389,1429.0,1330.5,109
390,1429.5,1330.5,202
391,1429.0,1330.0,1
392,1429.5,1330.0,148
393,1430.5,1331.5,46
394,1430.0,1331.0,198
395,1430.5,1331.0,379
396,1431.0,1331.5,66
397,1431.0,1331.0,346
398,1431.5,1331.0,304
399,1432.0,1331.0,274
400,1432.5,1331.0,149
401,1433.0,1331.0,17
402,1430.0,1330.5,47
403,1430.5,1330.5,114
404,1430.0,1330.0,13
405,1431.0,1330.5,64
406,1431.5,1330.5,320
407,1432.0,1330.5,268
408,1432.5,1330.5,180
409,1433.0,1330.5,277
410,1433.5,1330.5,173
411,1433.0,1330.0,23
412,1433.5,1330.0,100
413,1434.0,1330.5,14
414,1434.0,1330.0,97
415,1434.5,1330.0,26
416,1360.0,1329.5,11
417,1360.0,1329.0,132
418,1361.5,1329.0,23
419,1362.0,1329.0,6
420,1362.5,1329.0,2
421,1366.5,1329.5,1
422,1367.0,1329.5,179
423,1367.5,1329.5,220
424,1367.0,1329.0,79
425,1367.5,1329.0,216
426,1368.0,1329.5,210
427,1368.5,1329.5,56
428,1368.0,1329.0,196
429,1368.5,1329.0,84
430,1369.0,1329.5,1
431,1369.5,1329.5,41
432,1369.0,1329.0,39
433,1360.0,1328.5,152
434,1360.0,1328.0,85
435,1361.0,1328.5,213
436,1361.5,1328.5,133
437,1361.0,1328.0,5
438,1361.5,1328.0,36
439,1366.0,1328.0,11
440,1367.0,1328.5,123
441,1367.5,1328.5,525
442,1367.0,1328.0,346
443,1367.5,1328.0,1170
444,1368.0,1328.5,67
445,1368.5,1328.5,17
446,1368.0,1328.0,141
447,1368.5,1328.0,116
448,1369.0,1328.5,70
449,1369.5,1328.5,5
450,1369.0,1328.0,38
451,1369.5,1328.0,397
452,1360.0,1327.5,53
453,1362.0,1327.5,8
454,1362.5,1327.5,4
455,1362.0,1327.0,49
456,1364.5,1327.0,8
457,1365.5,1327.5,77
458,1365.0,1327.0,4
459,1365.5,1327.0,26
460,1366.0,1327.5,165
461,1366.5,1327.5,198
462,1366.5,1327.0,711
463,1367.0,1327.5,701
464,1367.5,1327.5,55
465,1367.0,1327.0,618
466,1367.5,1327.0,694
467,1368.0,1327.5,168
468,1368.5,1327.5,106
469,1368.0,1327.0,57
470,1368.5,1327.0,4
471,1369.0,1327.5,737
472,1369.5,1327.5,636
473,1369.0,1327.0,185
474,1369.5,1327.0,136
475,1360.5,1326.5,34
476,1360.0,1326.0,39
477,1360.5,1326.0,79
478,1361.0,1326.5,13
479,1361.5,1326.5,6
480,1361.0,1326.0,26
481,1361.5,1326.0,9
482,1362.0,1326.5,145
483,1362.0,1326.0,171
484,1362.5,1326.0,49
485,1366.0,1326.5,49
486,1366.5,1326.5,399
487,1366.0,1326.0,130
488,1366.5,1326.0,275
489,1367.0,1326.5,799
490,1367.5,1326.5,326
491,1367.0,1326.0,176
492,1367.5,1326.0,13
493,1368.0,1326.5,13
494,1368.5,1326.5,220
495,1368.0,1326.0,64
496,1368.5,1326.0,468
497,1369.0,1326.5,553
498,1369.5,1326.5,199
499,1369.0,1326.0,544
500,1369.5,1326.0,1632
501,1360.0,1325.5,53
502,1360.5,1325.5,45
503,1360.0,1325.0,138
504,1360.5,1325.0,22
505,1361.0,1325.5,8
506,1362.5,1325.5,134
507,1362.5,1325.0,23
508,1365.0,1325.5,1
509,1365.5,1325.5,1
510,1365.0,1325.0,20
511,1365.5,1325.0,57
512,1366.5,1325.5,195
513,1366.0,1325.0,154
514,1366.5,1325.0,815
515,1367.0,1325.5,522
516,1367.5,1325.5,434
517,1367.0,1325.0,1202
518,1367.5,1325.0,161
519,1368.0,1325.5,279
520,1368.5,1325.5,1352
521,1368.0,1325.0,457
522,1368.5,1325.0,791
523,1369.0,1325.5,919
524,1369.5,1325.5,1014
525,1369.0,1325.0,580
526,1369.5,1325.0,374
527,1360.0,1324.5,94
528,1360.0,1324.0,129
529,1360.5,1324.0,29
530,1361.0,1324.5,3
531,1361.0,1324.0,31
532,1362.5,1324.5,5
533,1362.5,1324.0,1
534,1365.5,1324.5,33
535,1366.0,1324.5,82
536,1366.5,1324.5,648
537,1366.0,1324.0,41
538,1366.5,1324.0,105
539,1367.0,1324.5,960
540,1367.5,1324.5,307
541,1367.0,1324.0,993
542,1367.5,1324.0,1481
543,1368.0,1324.5,414
544,1368.5,1324.5,87
545,1368.0,1324.0,1460
546,1368.5,1324.0,145
547,1369.0,1324.5,565
548,1369.5,1324.5,142
549,1369.0,1324.0,9
550,1369.5,1324.0,5
551,1360.0,1323.5,12
552,1360.0,1323.0,17
553,1366.0,1323.5,17
554,1366.5,1323.5,221
555,1366.0,1323.0,2
556,1366.5,1323.0,358
557,1367.0,1323.5,1498
558,1367.5,1323.5,1525
559,1367.0,1323.0,1444
560,1367.5,1323.0,1591
561,1368.0,1323.5,1425
562,1368.5,1323.5,676
563,1368.0,1323.0,33
564,1368.5,1323.0,161
565,1369.0,1323.5,21
566,1369.0,1323.0,119
567,1369.5,1323.0,10
568,1362.0,1322.5,6
569,1362.0,1322.0,3
570,1362.5,1322.0,4
571,1364.5,1322.5,5
572,1364.5,1322.0,25
573,1365.0,1322.5,6
574,1365.0,1322.0,26
575,1366.5,1322.5,3
576,1366.0,1322.0,16
577,1366.5,1322.0,168
578,1367.0,1322.5,959
579,1367.5,1322.5,246
580,1367.0,1322.0,235
581,1362.5,1321.5,13
582,1364.0,1321.5,2
583,1364.0,1321.0,87
584,1365.5,1321.5,5
585,1366.0,1321.5,5
586,1366.5,1321.5,7
587,1366.5,1321.0,4
588,1367.0,1321.5,65
589,1367.0,1321.0,47
590,1364.0,1320.5,75
591,1364.5,1320.5,60
592,1364.0,1320.0,5
593,1364.5,1320.0,75
594,1365.0,1320.0,103
595,1365.5,1320.0,24
596,1366.0,1320.5,12
597,1366.5,1320.5,28
598,1366.5,1320.0,112
599,1367.0,1320.5,8
600,1370.0,1329.5,29
601,1370.5,1329.5,69
602,1370.0,1329.0,42
603,1370.5,1329.0,86
604,1371.0,1329.0,89
605,1370.0,1328.5,52
606,1370.5,1328.5,110
607,1370.0,1328.0,104
608,1370.5,1328.0,38
609,1371.0,1328.5,50
610,1370.0,1327.5,2
611,1370.5,1327.5,16
612,1370.0,1327.0,2
613,1371.0,1327.5,4
614,1370.0,1326.5,97
615,1370.5,1326.5,24
616,1370.0,1326.0,1345
617,1370.5,1326.0,367
618,1371.0,1326.5,14
619,1371.0,1326.0,137
620,1370.0,1325.5,570
621,1370.5,1325.5,509
622,1425.5,1329.5,66
623,1425.5,1329.0,14
624,1426.0,1329.5,261
625,1426.0,1329.0,468
626,1426.5,1329.0,95
627,1427.0,1329.5,4
628,1427.0,1329.0,21
629,1427.5,1329.0,19
630,1428.5,1329.5,3
631,1428.0,1329.0,40
632,1428.5,1329.0,35
633,1429.5,1329.5,24
634,1429.0,1329.0,6
635,1426.0,1328.5,137
636,1426.5,1328.5,253
637,1426.0,1328.0,11
638,1426.5,1328.0,131
639,1427.0,1328.5,128
640,1427.5,1328.5,84
641,1427.0,1328.0,98
642,1427.5,1328.0,147
643,1428.0,1328.5,66
644,1428.5,1328.5,69
645,1429.0,1328.5,70
646,1429.5,1328.5,2
647,1429.0,1328.0,75
648,1429.5,1328.0,64
649,1425.5,1327.0,10
650,1426.0,1327.5,16
651,1426.5,1327.5,262
652,1426.0,1327.0,17
653,1427.0,1327.5,146
654,1427.5,1327.5,54
655,1427.0,1327.0,99
656,1427.5,1327.0,27
657,1428.0,1327.5,2
658,1428.5,1327.5,56
659,1428.0,1327.0,58
660,1428.5,1327.0,2
661,1429.0,1327.5,118
662,1429.5,1327.5,10
663,1429.5,1327.0,30
664,1425.5,1326.5,11
665,1425.0,1326.0,43
666,1425.5,1326.0,18
667,1426.0,1326.5,22
668,1426.5,1326.5,81
669,1426.0,1326.0,67
670,1426.5,1326.0,98
671,1427.0,1326.5,87
672,1427.5,1326.5,64
673,1427.0,1326.0,13
674,1427.5,1326.0,27
675,1428.0,1326.5,68
676,1429.5,1326.5,36
677,1421.5,1325.0,156
678,1422.0,1325.0,62
679,1422.5,1325.0,56
680,1423.0,1325.5,11
681,1423.0,1325.0,23
682,1423.5,1325.0,92
683,1424.0,1325.5,6
684,1424.5,1325.5,8
685,1424.0,1325.0,6
686,1425.0,1325.5,65
687,1425.5,1325.5,40
688,1425.0,1325.0,24
689,1426.0,1325.5,180
690,1426.5,1325.5,63
691,1426.0,1325.0,21
692,1426.5,1325.0,15
693,1427.0,1325.5,70
694,1427.5,1325.5,6
695,1427.0,1325.0,32
696,1427.5,1325.0,27
697,1428.0,1325.0,47
698,1428.5,1325.0,25
699,1429.0,1325.0,15
700,1429.5,1325.0,11
701,1420.5,1324.5,108
702,1420.5,1324.0,91
703,1421.0,1324.5,37
704,1421.5,1324.5,5
705,1422.5,1324.5,31
706,1423.0,1324.5,54
707,1423.5,1324.5,16
708,1423.0,1324.0,37
709,1423.5,1324.0,19
710,1427.0,1324.5,7
711,1428.0,1324.5,5
712,1428.5,1324.5,14
713,1428.5,1324.0,14
714,1429.0,1324.5,55
715,1429.5,1324.5,27
716,1429.0,1324.0,16
717,1429.5,1324.0,53
718,1420.0,1323.5,18
719,1420.5,1323.5,113
720,1420.0,1323.0,71
721,1420.5,1323.0,107
722,1421.0,1323.0,11
723,1421.5,1323.0,68
724,1422.5,1323.5,102
725,1422.0,1323.0,82
726,1422.5,1323.0,162
727,1423.0,1323.5,127
728,1423.5,1323.5,89
729,1423.0,1323.0,109
730,1423.5,1323.0,92
731,1424.0,1323.5,42
732,1424.0,1323.0,92
733,1424.5,1323.0,124
734,1425.0,1323.0,34
735,1425.5,1323.0,10
736,1427.5,1323.0,17
737,1428.5,1323.0,9
738,1429.0,1323.5,2
739,1429.5,1323.5,47
740,1429.0,1323.0,156
741,1429.5,1323.0,153
742,1420.0,1322.5,8
743,1420.5,1322.5,31
744,1421.0,1322.5,4
745,1421.5,1322.5,61
746,1422.0,1322.5,9
747,1422.5,1322.5,10
748,1424.0,1322.5,41
749,1424.5,1322.5,196
750,1425.0,1322.5,142
751,1425.5,1322.5,78
752,1425.0,1322.0,3
753,1425.5,1322.0,48
754,1426.0,1322.5,370
755,1426.5,1322.5,258
756,1426.0,1322.0,571
757,1426.5,1322.0,640
758,1427.0,1322.5,211
759,1427.5,1322.5,47
760,1427.0,1322.0,474
761,1427.5,1322.0,752
762,1428.0,1322.5,231
763,1428.5,1322.5,633
764,1428.0,1322.0,723
765,1428.5,1322.0,658
766,1429.0,1322.5,520
767,1429.5,1322.5,251
768,1429.0,1322.0,714
769,1429.5,1322.0,359
770,1426.0,1321.5,341
771,1426.5,1321.5,234
772,1427.0,1321.5,237
773,1427.5,1321.5,349
774,1427.0,1321.0,6
775,1428.0,1321.5,969
776,1428.5,1321.5,1263
777,1428.0,1321.0,153
778,1428.5,1321.0,840
779,1429.0,1321.5,1167
780,1429.5,1321.5,800
781,1429.0,1321.0,891
782,1429.5,1321.0,667
783,1428.5,1320.5,528
784,1428.5,1320.0,301
785,1429.0,1320.5,856
786,1429.5,1320.5,394
787,1429.0,1320.0,819
788,1429.5,1320.0,621
789,1430.5,1329.5,26
790,1430.5,1329.0,17
791,1431.0,1329.0,5
792,1434.5,1329.5,11
793,1434.5,1329.0,35
794,1435.0,1329.5,14
795,1435.0,1329.0,450
796,1435.5,1329.0,4
797,1431.5,1328.5,5
798,1431.5,1328.0,2
799,1432.0,1328.0,13
800,1435.0,1328.5,129
801,1435.5,1328.5,214
802,1435.0,1328.0,2
803,1435.5,1328.0,417
804,1436.0,1328.0,82
805,1432.5,1327.5,56
806,1432.5,1327.0,9
807,1433.0,1327.5,18
808,1433.0,1327.0,6
809,1435.5,1327.5,105
810,1435.5,1327.0,32
811,1436.0,1327.5,267
812,1436.5,1327.5,43
813,1436.0,1327.0,127
814,1436.5,1327.0,98
815,1430.0,1326.5,73
816,1430.5,1326.5,64
817,1431.0,1326.5,30
818,1431.5,1326.5,1
819,1436.5,1326.5,285
820,1436.0,1326.0,21
821,1436.5,1326.0,309
822,1437.0,1326.5,43
823,1437.0,1326.0,251
824,1433.5,1325.0,5
825,1434.0,1325.0,12
826,1434.5,1325.0,9
827,1435.0,1325.0,3
828,1435.5,1325.0,74
829,1436.5,1325.5,562
830,1436.0,1325.0,7
831,1436.5,1325.0,554
832,1437.0,1325.5,186
833,1437.0,1325.0,25
834,1430.0,1324.5,18
835,1430.5,1324.5,2
836,1430.0,1324.0,119
837,1430.5,1324.0,10
838,1431.0,1324.5,14
839,1431.0,1324.0,18
840,1431.5,1324.0,6
841,1434.5,1324.5,2
842,1435.5,1324.5,82
843,1435.5,1324.0,7
844,1436.0,1324.5,213
845,1436.5,1324.5,1034
846,1436.0,1324.0,350
847,1436.5,1324.0,413
848,1437.0,1324.5,20
849,1430.0,1323.5,75
850,1430.5,1323.5,64
851,1430.0,1323.0,66
852,1430.5,1323.0,60
853,1431.0,1323.5,103
854,1431.5,1323.5,4
855,1431.0,1323.0,66
856,1432.5,1323.5,11
857,1432.5,1323.0,14
858,1433.0,1323.5,13
859,1433.0,1323.0,46
860,1433.5,1323.0,35
861,1434.0,1323.5,5
862,1434.0,1323.0,36
863,1434.5,1323.0,44
864,1435.5,1323.5,11
865,1435.0,1323.0,15
866,1436.0,1323.5,330
867,1436.5,1323.5,264
868,1436.0,1323.0,273
869,1436.5,1323.0,216
870,1430.0,1322.5,234
871,1430.5,1322.5,57
872,1430.0,1322.0,132
873,1430.5,1322.0,41
874,1431.0,1322.5,104
875,1431.5,1322.5,119
876,1431.0,1322.0,7
877,1431.5,1322.0,19
878,1432.0,1322.5,2
879,1433.5,1322.5,32
880,1434.0,1322.5,73
881,1434.5,1322.5,38
882,1434.0,1322.0,8
883,1434.5,1322.0,94
884,1435.0,1322.5,17
885,1435.5,1322.5,11
886,1435.0,1322.0,67
887,1435.5,1322.0,215
888,1436.0,1322.5,378
889,1436.5,1322.5,294
890,1436.0,1322.0,369
891,1436.5,1322.0,200
892,1437.0,1322.5,53
893,1437.0,1322.0,166
894,1430.0,1321.5,235
895,1430.5,1321.5,145
896,1430.0,1321.0,217
897,1430.5,1321.0,188
898,1431.0,1321.5,46
899,1431.5,1321.5,60
900,1431.0,1321.0,271
901,1431.5,1321.0,201
902,1432.0,1321.5,44
903,1432.5,1321.0,2
904,1433.0,1321.5,1
905,1433.5,1321.5,2
906,1433.0,1321.0,53
907,1433.5,1321.0,51
908,1434.0,1321.5,16
909,1434.0,1321.0,17
910,1434.5,1321.0,13
911,1435.0,1321.5,32
912,1435.5,1321.5,132
913,1435.0,1321.0,47
914,1435.5,1321.0,24
915,1436.0,1321.5,83
916,1436.5,1321.5,105
917,1436.0,1321.0,19
918,1436.5,1321.0,97
919,1437.0,1321.5,371
920,1437.5,1321.5,114
921,1437.0,1321.0,344
922,1437.5,1321.0,114
923,1430.0,1320.5,288
924,1430.5,1320.5,199
925,1430.0,1320.0,636
926,1430.5,1320.0,7
927,1431.0,1320.5,153
928,1431.0,1320.0,259
929,1431.5,1320.0,69
930,1432.5,1320.5,34
931,1432.0,1320.0,162
932,1432.5,1320.0,150
933,1433.0,1320.5,50
934,1433.5,1320.5,154
935,1433.0,1320.0,196
936,1433.5,1320.0,57
937,1435.5,1320.5,4
938,1435.0,1320.0,60
939,1435.5,1320.0,2
940,1436.0,1320.5,85
941,1436.5,1320.5,45
942,1436.0,1320.0,11
943,1436.5,1320.0,23
944,1437.0,1320.5,136
945,1437.5,1320.5,7
946,1437.0,1320.0,46
947,1437.5,1320.0,64
948,1360.0,1319.5,3
949,1360.5,1319.5,154
950,1360.0,1319.0,1
951,1361.0,1319.0,1
952,1361.5,1319.0,16
953,1362.0,1319.0,10
954,1364.0,1319.5,33
955,1364.5,1319.5,60
956,1364.0,1319.0,6
957,1364.5,1319.0,12
958,1365.0,1319.5,367
959,1365.5,1319.5,627
960,1365.0,1319.0,19
961,1365.5,1319.0,249
962,1366.0,1319.5,1139
963,1366.5,1319.5,324
964,1366.0,1319.0,1615
965,1366.5,1319.0,818
966,1367.0,1319.0,45
967,1367.5,1319.0,42
968,1360.0,1318.5,6
969,1360.5,1318.5,4
970,1360.0,1318.0,26
971,1360.5,1318.0,88
972,1361.0,1318.5,2
973,1361.5,1318.5,33
974,1361.0,1318.0,24
975,1362.0,1318.0,10
976,1364.5,1318.5,26
977,1365.0,1318.5,18
978,1365.5,1318.5,64
979,1365.0,1318.0,12
980,1365.5,1318.0,460
981,1366.0,1318.5,1072
982,1366.5,1318.5,850
983,1366.0,1318.0,693
984,1366.5,1318.0,120
985,1367.0,1318.5,484
986,1367.0,1318.0,39
987,1367.5,1318.0,9
988,1360.5,1317.5,34
989,1360.0,1317.0,7
990,1360.5,1317.0,47
991,1361.0,1317.5,2
992,1362.5,1317.0,6
993,1363.0,1317.0,34
994,1364.5,1317.5,9
995,1365.5,1317.5,2
